date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:08:41	26075/26075	---M--	200	added ('OK')	image/jpeg	date:Thu,%2020%20Jun%202019%2007:11:32%20GMT	https://www.fouda.com/sites/default/files/styles/fp_520_520/public/2018/02/28/product/418548.jpg?itok=hmegGws1	C:/Users/Abdulrahman%20Ismael/Desktop/fouda/fouda/www.fouda.com/sites/default/files/styles/fp_520_520/public/2018/02/28/product/418548083c.jpg	(from https://www.fouda.com/fp/taxonomy/term/18673)
22:08:47	191802/191802	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Mar%202022%2020:08:41%20GMT	https://www.fouda.com/accessory/pic-classic-plaster-20-pieces-medium	C:/Users/Abdulrahman%20Ismael/Desktop/fouda/fouda/www.fouda.com/accessory/pic-classic-plaster-20-pieces-medium.html	(from https://www.fouda.com/fp/taxonomy/term/18673)
22:08:47	27839/27839	---M--	200	added ('OK')	image/jpeg	date:Thu,%2020%20Jun%202019%2007:11:33%20GMT	https://www.fouda.com/sites/default/files/styles/fp_520_520/public/2018/02/28/product/418551.jpg?itok=vyBja_8_	C:/Users/Abdulrahman%20Ismael/Desktop/fouda/fouda/www.fouda.com/sites/default/files/styles/fp_520_520/public/2018/02/28/product/418551af90.jpg	(from https://www.fouda.com/fp/taxonomy/term/18673)
22:08:54	204798/204798	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Mar%202022%2020:08:48%20GMT	https://www.fouda.com/accessory/private-extra-thin-super-wings-8-pads-711	C:/Users/Abdulrahman%20Ismael/Desktop/fouda/fouda/www.fouda.com/accessory/private-extra-thin-super-wings-8-pads-711.html	(from https://www.fouda.com/fp/taxonomy/term/18673)
22:08:54	24529/24529	---M--	200	added ('OK')	image/jpeg	date:Thu,%2020%20Jun%202019%2007:11:32%20GMT	https://www.fouda.com/sites/default/files/styles/fp_520_520/public/2018/02/28/product/418628.jpg?itok=1RxVfa3n	C:/Users/Abdulrahman%20Ismael/Desktop/fouda/fouda/www.fouda.com/sites/default/files/styles/fp_520_520/public/2018/02/28/product/418628170c.jpg	(from https://www.fouda.com/fp/taxonomy/term/18673)
22:09:01	201474/201474	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Mar%202022%2020:08:55%20GMT	https://www.fouda.com/accessory/private-maxi-pocket-night-wings-24-pads-231	C:/Users/Abdulrahman%20Ismael/Desktop/fouda/fouda/www.fouda.com/accessory/private-maxi-pocket-night-wings-24-pads-231.html	(from https://www.fouda.com/fp/taxonomy/term/18673)
22:09:01	39293/39293	---M--	200	added ('OK')	image/jpeg	date:Thu,%2020%20Jun%202019%2007:11:32%20GMT	https://www.fouda.com/sites/default/files/styles/fp_520_520/public/2018/02/28/product/418633.jpg?itok=Jd_uDsr_	C:/Users/Abdulrahman%20Ismael/Desktop/fouda/fouda/www.fouda.com/sites/default/files/styles/fp_520_520/public/2018/02/28/product/418633be46.jpg	(from https://www.fouda.com/fp/taxonomy/term/18673)
22:09:08	204443/204443	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Mar%202022%2020:09:02%20GMT	https://www.fouda.com/accessory/private-extra-thin-night-14-pads-869	C:/Users/Abdulrahman%20Ismael/Desktop/fouda/fouda/www.fouda.com/accessory/private-extra-thin-night-14-pads-869.html	(from https://www.fouda.com/fp/taxonomy/term/18673)
22:09:08	38849/38849	---M--	200	added ('OK')	image/jpeg	date:Thu,%2020%20Jun%202019%2007:11:32%20GMT	https://www.fouda.com/sites/default/files/styles/fp_520_520/public/2018/02/28/product/418635.jpg?itok=gEQmV0Xm	C:/Users/Abdulrahman%20Ismael/Desktop/fouda/fouda/www.fouda.com/sites/default/files/styles/fp_520_520/public/2018/02/28/product/418635fd7d.jpg	(from https://www.fouda.com/fp/taxonomy/term/18673)
22:09:15	204778/204778	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Mar%202022%2020:09:09%20GMT	https://www.fouda.com/accessory/private-extra-thin-night-wings-7-pads-841	C:/Users/Abdulrahman%20Ismael/Desktop/fouda/fouda/www.fouda.com/accessory/private-extra-thin-night-wings-7-pads-841.html	(from https://www.fouda.com/fp/taxonomy/term/18673)
22:09:15	23859/23859	---M--	200	added ('OK')	image/jpeg	date:Thu,%2020%20Jun%202019%2007:11:33%20GMT	https://www.fouda.com/sites/default/files/styles/fp_520_520/public/2018/02/28/product/418641.jpg?itok=vIFa5Oog	C:/Users/Abdulrahman%20Ismael/Desktop/fouda/fouda/www.fouda.com/sites/default/files/styles/fp_520_520/public/2018/02/28/product/4186410132.jpg	(from https://www.fouda.com/fp/taxonomy/term/18673)
22:09:22	204684/204684	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Mar%202022%2020:09:15%20GMT	https://www.fouda.com/accessory/private-extra-thin-super16-pads-maxi-735	C:/Users/Abdulrahman%20Ismael/Desktop/fouda/fouda/www.fouda.com/accessory/private-extra-thin-super16-pads-maxi-735.html	(from https://www.fouda.com/fp/taxonomy/term/18673)
22:09:22	20602/20602	---M--	200	added ('OK')	image/jpeg	date:Thu,%2020%20Jun%202019%2007:11:32%20GMT	https://www.fouda.com/sites/default/files/styles/fp_520_520/public/2018/02/28/product/418653.jpg?itok=p3I3OjRi	C:/Users/Abdulrahman%20Ismael/Desktop/fouda/fouda/www.fouda.com/sites/default/files/styles/fp_520_520/public/2018/02/28/product/418653c4f3.jpg	(from https://www.fouda.com/fp/taxonomy/term/18673)
22:09:28	204436/204436	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Mar%202022%2020:09:22%20GMT	https://www.fouda.com/accessory/private-maxi-night-wings-9-pads-118	C:/Users/Abdulrahman%20Ismael/Desktop/fouda/fouda/www.fouda.com/accessory/private-maxi-night-wings-9-pads-118.html	(from https://www.fouda.com/fp/taxonomy/term/18673)
22:09:29	32747/32747	---M--	200	added ('OK')	image/jpeg	date:Thu,%2020%20Jun%202019%2007:11:31%20GMT	https://www.fouda.com/sites/default/files/styles/fp_520_520/public/2018/02/28/product/418660.jpg?itok=ym6hP9g3	C:/Users/Abdulrahman%20Ismael/Desktop/fouda/fouda/www.fouda.com/sites/default/files/styles/fp_520_520/public/2018/02/28/product/4186607e98.jpg	(from https://www.fouda.com/fp/taxonomy/term/18673)
22:09:35	199685/199685	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Mar%202022%2020:09:29%20GMT	https://www.fouda.com/accessory/medel-easy-nebulizer	C:/Users/Abdulrahman%20Ismael/Desktop/fouda/fouda/www.fouda.com/accessory/medel-easy-nebulizer.html	(from https://www.fouda.com/fp/taxonomy/term/18673)
22:09:35	16193/16193	---M--	200	added ('OK')	image/jpeg	date:Thu,%2020%20Jun%202019%2007:16:19%20GMT	https://www.fouda.com/sites/default/files/styles/fp_520_520/public/2018/03/04/product/419176.jpg?itok=DYhdk16h	C:/Users/Abdulrahman%20Ismael/Desktop/fouda/fouda/www.fouda.com/sites/default/files/styles/fp_520_520/public/2018/03/04/product/419176fa02.jpg	(from https://www.fouda.com/fp/taxonomy/term/18673)
22:09:36	200059/200059	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Mar%202022%2020:09:36%20GMT	https://www.fouda.com/fp/taxonomy/term/18673?page=1	C:/Users/Abdulrahman%20Ismael/Desktop/fouda/fouda/www.fouda.com/fp/taxonomy/term/186732679.html	(from https://www.fouda.com/fp/taxonomy/term/18673)
22:09:36	200842/200842	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Mar%202022%2020:09:36%20GMT	https://www.fouda.com/fp/taxonomy/term/18673?page=2	C:/Users/Abdulrahman%20Ismael/Desktop/fouda/fouda/www.fouda.com/fp/taxonomy/term/186734658.html	(from https://www.fouda.com/fp/taxonomy/term/18673)
22:09:37	199952/199952	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Mar%202022%2020:09:37%20GMT	https://www.fouda.com/fp/taxonomy/term/18673?page=3	C:/Users/Abdulrahman%20Ismael/Desktop/fouda/fouda/www.fouda.com/fp/taxonomy/term/186739ba9.html	(from https://www.fouda.com/fp/taxonomy/term/18673)
22:09:37	200761/200761	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Mar%202022%2020:09:37%20GMT	https://www.fouda.com/fp/taxonomy/term/18673?page=4	C:/Users/Abdulrahman%20Ismael/Desktop/fouda/fouda/www.fouda.com/fp/taxonomy/term/18673fdb0.html	(from https://www.fouda.com/fp/taxonomy/term/18673)
22:09:38	197039/197039	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Mar%202022%2020:09:37%20GMT	https://www.fouda.com/fp/taxonomy/term/18673?page=55	C:/Users/Abdulrahman%20Ismael/Desktop/fouda/fouda/www.fouda.com/fp/taxonomy/term/18673a27b.html	(from https://www.fouda.com/fp/taxonomy/term/18673)
22:09:39	39619/39619	---MC-	200	added ('OK')	application/rss+xml	date:Wed,%2016%20Mar%202022%2020:09:38%20GMT	https://www.fouda.com/fp/taxonomy/term/18675/all/feed	C:/Users/Abdulrahman%20Ismael/Desktop/fouda/fouda/www.fouda.com/fp/taxonomy/term/18675/all/feed	(from https://www.fouda.com/fp/taxonomy/term/18675)
22:09:39	244226/244226	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Mar%202022%2020:09:39%20GMT	https://www.fouda.com/fp/taxonomy/term/%25/18675?q=/fp/taxonomy/term/18675&sort_by=uc_product_image_fid	C:/Users/Abdulrahman%20Ismael/Desktop/fouda/fouda/www.fouda.com/fp/taxonomy/term/%/186754e55.html	(from https://www.fouda.com/fp/taxonomy/term/18675)
22:09:40	242489/242489	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Mar%202022%2020:09:40%20GMT	https://www.fouda.com/fp/taxonomy/term/%25/18675?q=/fp/taxonomy/term/18675&sort_by=sell_price	C:/Users/Abdulrahman%20Ismael/Desktop/fouda/fouda/www.fouda.com/fp/taxonomy/term/%/18675a97e.html	(from https://www.fouda.com/fp/taxonomy/term/18675)
22:09:40	244236/244236	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Mar%202022%2020:09:40%20GMT	https://www.fouda.com/fp/taxonomy/term/%25/18675?q=/fp/taxonomy/term/18675&sort_by=sell_price_1	C:/Users/Abdulrahman%20Ismael/Desktop/fouda/fouda/www.fouda.com/fp/taxonomy/term/%/18675dd6a.html	(from https://www.fouda.com/fp/taxonomy/term/18675)
22:09:41	245402/245402	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Mar%202022%2020:09:41%20GMT	https://www.fouda.com/fp/taxonomy/term/%25/18675?q=/fp/taxonomy/term/18675&sort_by=field_product_rate_rating	C:/Users/Abdulrahman%20Ismael/Desktop/fouda/fouda/www.fouda.com/fp/taxonomy/term/%/18675f9ed.html	(from https://www.fouda.com/fp/taxonomy/term/18675)
22:09:41	242963/242963	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Mar%202022%2020:09:41%20GMT	https://www.fouda.com/fp/taxonomy/term/%25/18675?q=/fp/taxonomy/term/18675&sort_by=title_1	C:/Users/Abdulrahman%20Ismael/Desktop/fouda/fouda/www.fouda.com/fp/taxonomy/term/%/186758877.html	(from https://www.fouda.com/fp/taxonomy/term/18675)
22:09:42	243456/243456	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Mar%202022%2020:09:42%20GMT	https://www.fouda.com/fp/taxonomy/term/%25/18675?q=/fp/taxonomy/term/18675&sort_by=title	C:/Users/Abdulrahman%20Ismael/Desktop/fouda/fouda/www.fouda.com/fp/taxonomy/term/%/18675a460.html	(from https://www.fouda.com/fp/taxonomy/term/18675)
22:09:43	243199/243199	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Mar%202022%2020:09:42%20GMT	https://www.fouda.com/fp/taxonomy/term/%25/18675?q=/fp/taxonomy/term/18675&sort_order=ASC	C:/Users/Abdulrahman%20Ismael/Desktop/fouda/fouda/www.fouda.com/fp/taxonomy/term/%/18675ee42.html	(from https://www.fouda.com/fp/taxonomy/term/18675)
22:09:43	242360/242360	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Mar%202022%2020:09:43%20GMT	https://www.fouda.com/fp/taxonomy/term/%25/18675?q=/fp/taxonomy/term/18675	C:/Users/Abdulrahman%20Ismael/Desktop/fouda/fouda/www.fouda.com/fp/taxonomy/term/%/18675157b.html	(from https://www.fouda.com/fp/taxonomy/term/18675)
22:09:50	201237/201237	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Mar%202022%2020:09:43%20GMT	https://www.fouda.com/accessory/la-roche-posay-anthelios-xl-leite-100-ml	C:/Users/Abdulrahman%20Ismael/Desktop/fouda/fouda/www.fouda.com/accessory/la-roche-posay-anthelios-xl-leite-100-ml.html	(from https://www.fouda.com/fp/taxonomy/term/18675)
22:09:50	125676/125676	---M--	200	added ('OK')	image/png	date:Wed,%2015%20May%202019%2015:32:14%20GMT	https://www.fouda.com/sites/default/files/styles/fp_520_520/public/2019/05/15/product/ESL_4274.png?itok=KpMmMSmn	C:/Users/Abdulrahman%20Ismael/Desktop/fouda/fouda/www.fouda.com/sites/default/files/styles/fp_520_520/public/2019/05/15/product/ESL_4274cd7b.png	(from https://www.fouda.com/fp/taxonomy/term/18675)
22:09:56	212416/212416	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Mar%202022%2020:09:50%20GMT	https://www.fouda.com/accessory/la-roche-posay-toleriane-teint-concealer-pen-brush	C:/Users/Abdulrahman%20Ismael/Desktop/fouda/fouda/www.fouda.com/accessory/la-roche-posay-toleriane-teint-concealer-pen-brush.html	(from https://www.fouda.com/fp/taxonomy/term/18675)
22:09:57	59068/59068	---M--	200	added ('OK')	image/png	date:Tue,%2014%20May%202019%2004:40:24%20GMT	https://www.fouda.com/sites/default/files/styles/fp_520_520/public/2019/05/13/product/ESL_2706.png?itok=iHwsvgX1	C:/Users/Abdulrahman%20Ismael/Desktop/fouda/fouda/www.fouda.com/sites/default/files/styles/fp_520_520/public/2019/05/13/product/ESL_2706467e.png	(from https://www.fouda.com/fp/taxonomy/term/18675)
22:09:57	134404/134404	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Mar%202022%2020:09:57%20GMT	https://www.fouda.com/bio-balance-facial-whitening-night-cream-55-ml	C:/Users/Abdulrahman%20Ismael/Desktop/fouda/fouda/www.fouda.com/bio-balance-facial-whitening-night-cream-55-ml.html	(from https://www.fouda.com/fp/taxonomy/term/18675)
22:09:57	90264/90264	---M--	200	added ('OK')	image/png	date:Sun,%2012%20May%202019%2018:42:31%20GMT	https://www.fouda.com/sites/default/files/styles/fp_520_520/public/2019/05/12/product/ESL_2570.png?itok=Fmu_lGsq	C:/Users/Abdulrahman%20Ismael/Desktop/fouda/fouda/www.fouda.com/sites/default/files/styles/fp_520_520/public/2019/05/12/product/ESL_2570b805.png	(from https://www.fouda.com/fp/taxonomy/term/18675)
22:09:58	129914/129914	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Mar%202022%2020:09:58%20GMT	https://www.fouda.com/acnevit-anti-acne-serum-30-ml	C:/Users/Abdulrahman%20Ismael/Desktop/fouda/fouda/www.fouda.com/acnevit-anti-acne-serum-30-ml.html	(from https://www.fouda.com/fp/taxonomy/term/18675)
22:09:58	68702/68702	---M--	200	added ('OK')	image/png	date:Sun,%2012%20May%202019%2018:42:31%20GMT	https://www.fouda.com/sites/default/files/styles/fp_520_520/public/2019/05/12/product/ESL_2576.png?itok=9jGcuxk-	C:/Users/Abdulrahman%20Ismael/Desktop/fouda/fouda/www.fouda.com/sites/default/files/styles/fp_520_520/public/2019/05/12/product/ESL_2576f986.png	(from https://www.fouda.com/fp/taxonomy/term/18675)
22:09:58	145987/145987	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Mar%202022%2020:09:58%20GMT	https://www.fouda.com/node/428961	C:/Users/Abdulrahman%20Ismael/Desktop/fouda/fouda/www.fouda.com/node/428961.html	(from https://www.fouda.com/fp/taxonomy/term/18675)
22:09:59	144688/144688	---M--	200	added ('OK')	image/png	date:Sun,%2012%20May%202019%2010:17:30%20GMT	https://www.fouda.com/sites/default/files/styles/fp_520_520/public/2019/05/12/product/ESL_2486.png?itok=c90d28KI	C:/Users/Abdulrahman%20Ismael/Desktop/fouda/fouda/www.fouda.com/sites/default/files/styles/fp_520_520/public/2019/05/12/product/ESL_2486bc82.png	(from https://www.fouda.com/fp/taxonomy/term/18675)
22:09:59	148078/148078	---M--	200	added ('OK')	image/png	date:Sun,%2012%20May%202019%2010:17:30%20GMT	https://www.fouda.com/sites/default/files/styles/fp_520_520/public/2019/05/12/product/ESL_2485.png?itok=B68PFaxm	C:/Users/Abdulrahman%20Ismael/Desktop/fouda/fouda/www.fouda.com/sites/default/files/styles/fp_520_520/public/2019/05/12/product/ESL_2485e074.png	(from https://www.fouda.com/fp/taxonomy/term/18675)
22:10:06	222296/222296	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Mar%202022%2020:09:59%20GMT	https://www.fouda.com/accessory/johnson-moisturising-cream-honey-170-gm	C:/Users/Abdulrahman%20Ismael/Desktop/fouda/fouda/www.fouda.com/accessory/johnson-moisturising-cream-honey-170-gm.html	(from https://www.fouda.com/fp/taxonomy/term/18675)
22:10:06	67105/67105	---M--	200	added ('OK')	image/png	date:Sat,%2011%20May%202019%2019:07:05%20GMT	https://www.fouda.com/sites/default/files/styles/fp_520_520/public/2019/05/11/product/ESL_2609.png?itok=mqt7cBYr	C:/Users/Abdulrahman%20Ismael/Desktop/fouda/fouda/www.fouda.com/sites/default/files/styles/fp_520_520/public/2019/05/11/product/ESL_2609a4b2.png	(from https://www.fouda.com/fp/taxonomy/term/18675)
22:10:12	203049/203049	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Mar%202022%2020:10:06%20GMT	https://www.fouda.com/accessory/la-roche-posay-effaclar-duo-anti-marks-40-ml	C:/Users/Abdulrahman%20Ismael/Desktop/fouda/fouda/www.fouda.com/accessory/la-roche-posay-effaclar-duo-anti-marks-40-ml.html	(from https://www.fouda.com/fp/taxonomy/term/18675)
22:10:13	83007/83007	---M--	200	added ('OK')	image/png	date:Sat,%2011%20May%202019%2019:01:42%20GMT	https://www.fouda.com/sites/default/files/styles/fp_520_520/public/2019/05/11/product/ESL_2535.png?itok=KO7ySAIK	C:/Users/Abdulrahman%20Ismael/Desktop/fouda/fouda/www.fouda.com/sites/default/files/styles/fp_520_520/public/2019/05/11/product/ESL_25356a4f.png	(from https://www.fouda.com/fp/taxonomy/term/18675)
22:10:13	118274/118274	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Mar%202022%2020:10:13%20GMT	https://www.fouda.com/natry-100gm-soap-all-skin-type	C:/Users/Abdulrahman%20Ismael/Desktop/fouda/fouda/www.fouda.com/natry-100gm-soap-all-skin-type.html	(from https://www.fouda.com/fp/taxonomy/term/18675)
22:10:13	130592/130592	---M--	200	added ('OK')	image/png	date:Sat,%2011%20May%202019%2019:07:48%20GMT	https://www.fouda.com/sites/default/files/styles/fp_520_520/public/2019/05/08/product/ESL_1960.png?itok=g_bGp2hV	C:/Users/Abdulrahman%20Ismael/Desktop/fouda/fouda/www.fouda.com/sites/default/files/styles/fp_520_520/public/2019/05/08/product/ESL_19601240.png	(from https://www.fouda.com/fp/taxonomy/term/18675)
22:10:14	112421/112421	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Mar%202022%2020:10:14%20GMT	https://www.fouda.com/medicine/natry-250-ml-facial-clenser	C:/Users/Abdulrahman%20Ismael/Desktop/fouda/fouda/www.fouda.com/medicine/natry-250-ml-facial-clenser.html	(from https://www.fouda.com/fp/taxonomy/term/18675)
22:10:14	123182/123182	---M--	200	added ('OK')	image/png	date:Thu,%2009%20May%202019%2015:15:11%20GMT	https://www.fouda.com/sites/default/files/styles/fp_520_520/public/2019/05/08/product/ESL_1942.png?itok=EOhSZW-F	C:/Users/Abdulrahman%20Ismael/Desktop/fouda/fouda/www.fouda.com/sites/default/files/styles/fp_520_520/public/2019/05/08/product/ESL_19424512.png	(from https://www.fouda.com/fp/taxonomy/term/18675)
22:10:21	228921/228921	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Mar%202022%2020:10:14%20GMT	https://www.fouda.com/accessory/johnson-moisturising-cream-honey-100-gm	C:/Users/Abdulrahman%20Ismael/Desktop/fouda/fouda/www.fouda.com/accessory/johnson-moisturising-cream-honey-100-gm.html	(from https://www.fouda.com/fp/taxonomy/term/18675)
22:10:21	186982/186982	---M--	200	added ('OK')	image/png	date:Wed,%2008%20May%202019%2015:48:59%20GMT	https://www.fouda.com/sites/default/files/styles/fp_520_520/public/2019/05/08/product/ESL_2472.png?itok=DLklP7Zv	C:/Users/Abdulrahman%20Ismael/Desktop/fouda/fouda/www.fouda.com/sites/default/files/styles/fp_520_520/public/2019/05/08/product/ESL_2472c777.png	(from https://www.fouda.com/fp/taxonomy/term/18675)
22:10:28	233601/233601	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Mar%202022%2020:10:21%20GMT	https://www.fouda.com/accessory/isis-pharma-urelia-advanced-40-ml	C:/Users/Abdulrahman%20Ismael/Desktop/fouda/fouda/www.fouda.com/accessory/isis-pharma-urelia-advanced-40-ml.html	(from https://www.fouda.com/fp/taxonomy/term/18675)
22:10:28	145896/145896	---M--	200	added ('OK')	image/png	date:Sun,%2005%20May%202019%2016:56:36%20GMT	https://www.fouda.com/sites/default/files/styles/fp_520_520/public/2019/05/05/product/ESL_2455.png?itok=pc9Y3q56	C:/Users/Abdulrahman%20Ismael/Desktop/fouda/fouda/www.fouda.com/sites/default/files/styles/fp_520_520/public/2019/05/05/product/ESL_245532f7.png	(from https://www.fouda.com/fp/taxonomy/term/18675)
22:10:28	146853/146853	---M--	200	added ('OK')	image/png	date:Sun,%2005%20May%202019%2016:56:36%20GMT	https://www.fouda.com/sites/default/files/styles/fp_520_520/public/2019/05/05/product/ESL_2454.png?itok=lnCdsvxQ	C:/Users/Abdulrahman%20Ismael/Desktop/fouda/fouda/www.fouda.com/sites/default/files/styles/fp_520_520/public/2019/05/05/product/ESL_24544722.png	(from https://www.fouda.com/fp/taxonomy/term/18675)
22:10:28	132715/132715	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Mar%202022%2020:10:28%20GMT	https://www.fouda.com/node/428963	C:/Users/Abdulrahman%20Ismael/Desktop/fouda/fouda/www.fouda.com/node/428963.html	(from https://www.fouda.com/fp/taxonomy/term/18675)
22:10:29	123595/123595	---M--	200	added ('OK')	image/png	date:Sun,%2005%20May%202019%2016:56:36%20GMT	https://www.fouda.com/sites/default/files/styles/fp_520_520/public/2019/05/05/product/ESL_2453.png?itok=WvpyTK1-	C:/Users/Abdulrahman%20Ismael/Desktop/fouda/fouda/www.fouda.com/sites/default/files/styles/fp_520_520/public/2019/05/05/product/ESL_24533fd0.png	(from https://www.fouda.com/fp/taxonomy/term/18675)
22:10:29	123488/123488	---M--	200	added ('OK')	image/png	date:Sun,%2005%20May%202019%2016:56:36%20GMT	https://www.fouda.com/sites/default/files/styles/fp_520_520/public/2019/05/05/product/ESL_2452.png?itok=3pgahJ4Y	C:/Users/Abdulrahman%20Ismael/Desktop/fouda/fouda/www.fouda.com/sites/default/files/styles/fp_520_520/public/2019/05/05/product/ESL_24528a8a.png	(from https://www.fouda.com/fp/taxonomy/term/18675)
22:10:29	147567/147567	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Mar%202022%2020:10:29%20GMT	https://www.fouda.com/node/428962	C:/Users/Abdulrahman%20Ismael/Desktop/fouda/fouda/www.fouda.com/node/428962.html	(from https://www.fouda.com/fp/taxonomy/term/18675)
22:10:30	112465/112465	---M--	200	added ('OK')	image/png	date:Sun,%2005%20May%202019%2016:56:36%20GMT	https://www.fouda.com/sites/default/files/styles/fp_520_520/public/2019/05/05/product/ESL_2451.png?itok=ZCIGQQwY	C:/Users/Abdulrahman%20Ismael/Desktop/fouda/fouda/www.fouda.com/sites/default/files/styles/fp_520_520/public/2019/05/05/product/ESL_24511c2c.png	(from https://www.fouda.com/fp/taxonomy/term/18675)
22:10:30	112856/112856	---M--	200	added ('OK')	image/png	date:Sun,%2005%20May%202019%2016:56:36%20GMT	https://www.fouda.com/sites/default/files/styles/fp_520_520/public/2019/05/05/product/ESL_2450.png?itok=buGQ1C5y	C:/Users/Abdulrahman%20Ismael/Desktop/fouda/fouda/www.fouda.com/sites/default/files/styles/fp_520_520/public/2019/05/05/product/ESL_245092be.png	(from https://www.fouda.com/fp/taxonomy/term/18675)
22:10:30	119664/119664	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Mar%202022%2020:10:30%20GMT	https://www.fouda.com/hyfac-exfoliating-cleansing-foam-150-ml	C:/Users/Abdulrahman%20Ismael/Desktop/fouda/fouda/www.fouda.com/hyfac-exfoliating-cleansing-foam-150-ml.html	(from https://www.fouda.com/fp/taxonomy/term/18675)
22:10:30	124122/124122	---M--	200	added ('OK')	image/png	date:Sun,%2005%20May%202019%2012:38:29%20GMT	https://www.fouda.com/sites/default/files/styles/fp_520_520/public/2019/05/05/product/ESL_2261.png?itok=UWRRWGM_	C:/Users/Abdulrahman%20Ismael/Desktop/fouda/fouda/www.fouda.com/sites/default/files/styles/fp_520_520/public/2019/05/05/product/ESL_2261367d.png	(from https://www.fouda.com/fp/taxonomy/term/18675)
22:10:31	241958/241958	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Mar%202022%2020:10:31%20GMT	https://www.fouda.com/fp/taxonomy/term/18675?page=1	C:/Users/Abdulrahman%20Ismael/Desktop/fouda/fouda/www.fouda.com/fp/taxonomy/term/186752679.html	(from https://www.fouda.com/fp/taxonomy/term/18675)
22:10:32	242241/242241	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Mar%202022%2020:10:31%20GMT	https://www.fouda.com/fp/taxonomy/term/18675?page=2	C:/Users/Abdulrahman%20Ismael/Desktop/fouda/fouda/www.fouda.com/fp/taxonomy/term/186754658.html	(from https://www.fouda.com/fp/taxonomy/term/18675)
22:10:32	242249/242249	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Mar%202022%2020:10:32%20GMT	https://www.fouda.com/fp/taxonomy/term/18675?page=3	C:/Users/Abdulrahman%20Ismael/Desktop/fouda/fouda/www.fouda.com/fp/taxonomy/term/186759ba9.html	(from https://www.fouda.com/fp/taxonomy/term/18675)
22:10:33	242194/242194	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Mar%202022%2020:10:32%20GMT	https://www.fouda.com/fp/taxonomy/term/18675?page=4	C:/Users/Abdulrahman%20Ismael/Desktop/fouda/fouda/www.fouda.com/fp/taxonomy/term/18675fdb0.html	(from https://www.fouda.com/fp/taxonomy/term/18675)
22:10:33	221785/221785	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Mar%202022%2020:10:33%20GMT	https://www.fouda.com/fp/taxonomy/term/18675?page=50	C:/Users/Abdulrahman%20Ismael/Desktop/fouda/fouda/www.fouda.com/fp/taxonomy/term/1867502d1.html	(from https://www.fouda.com/fp/taxonomy/term/18675)
22:10:34	38289/38289	---MC-	200	added ('OK')	application/rss+xml	date:Wed,%2016%20Mar%202022%2020:10:33%20GMT	https://www.fouda.com/fp/taxonomy/term/18676/all/feed	C:/Users/Abdulrahman%20Ismael/Desktop/fouda/fouda/www.fouda.com/fp/taxonomy/term/18676/all/feed	(from https://www.fouda.com/fp/taxonomy/term/18676)
